
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
3.98574,um,Nucleus,1,ATM,0,100000006,
3.08663,um,Nucleus,1,TVC,1,100000007,
2.92182,um,Nucleus,1,TVC,2,100000008,
2.71019,um,Nucleus,1,TVC,3,100000009,
2.45596,um,Nucleus,1,TVC,4,100000010,
2.31195,um,Nucleus,1,TVC,5,100000011,
2.54559,um,Nucleus,1,TVC,6,100000012,
