
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
7.32725,um,Cell,1,TVC,0,
9.62908,um,Cell,1,TVC,1,
6.38612,um,Cell,1,TVC,2,
6.86811,um,Cell,1,TVC,3,
7.77812,um,Cell,1,ATM,4,
6.60856,um,Cell,1,ATM,5,
