
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
38250.5,40077.8,-1.14918,um,Surface,Center of Homogeneous Mass,1,ATMgroup,3,
38307.3,40121.4,2.95237,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
