
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.670544,-0.667643,0.323456,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
0.542762,-0.839646,0.0201014,um,Surface,Ellipsoid Axis B,1,TVCgroup,2,
