
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
22.0407,um,Surface,1,TVCgroup,0,
56.5538,um,Surface,1,ATMgroup,4,
