
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
49.1289,55.6641,32.6043,um,Surface,BoundingBoxAA Length,1,ATMgroup,0,
36.0664,32.3672,24.559,um,Surface,BoundingBoxAA Length,1,TVCgroup,2,
