
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
6523.49,um^3,Cell,1,ATM,0,
6551.4,um^3,Cell,1,ATM,1,
1777.68,um^3,Cell,1,TVC,2,
1364.38,um^3,Cell,1,TVC,3,
932.464,um^3,Cell,1,TVC,4,
876.165,um^3,Cell,1,TVC,5,
