
Nucleus Volume
 ==================== 
Nucleus Volume,Unit,Category,Time,Default Labels,CellID,ID,
753.483,um^3,Nucleus,1,ATM,0,100000000,
577.971,um^3,Nucleus,1,ATM,2,100000002,
67.9299,um^3,Nucleus,1,TVC,6,100000006,
59.5117,um^3,Nucleus,1,TVC,7,100000007,
67.4489,um^3,Nucleus,1,TVC,9,100000009,
72.3967,um^3,Nucleus,1,TVC,10,100000010,
