
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
1.91328,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,6,100000006,
3.30231,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,8,100000008,
2.48096,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,0,100000000,
2.2181,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,1,100000001,
1.30148,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,2,100000002,
3.15245,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,3,100000003,
