
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
5.84159,um,Cell,1,TVC,0,
6.08817,um,Cell,1,TVC,1,
5.71611,um,Cell,1,TVC,2,
7.73475,um,Cell,1,TVC,5,
9.12131,um,Cell,1,ATM,7,
8.33456,um,Cell,1,ATM,8,
