
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
48456.6,70012.3,31.2521,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
48397,69978.5,15.014,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
