
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
48456.3,70011.5,30.1322,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
48397.4,69978.4,13.5717,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,2,
