
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
4100.74,um^2,Cell,1,ATM,1,
3424.72,um^2,Cell,1,ATM,2,
980.839,um^2,Cell,1,TVC,3,
2235.11,um^2,Cell,1,TVC,4,
1041.47,um^2,Cell,1,TVC,5,
1880.13,um^2,Cell,1,TVC,6,
