
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
36375.9,63187.4,40.2473,um,Cell,Cell Center of Homogeneous Mass,1,ATM,1,
36348.2,63207.9,43.926,um,Cell,Cell Center of Homogeneous Mass,1,ATM,2,
36399.7,63172,57.2094,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
36385.7,63169.7,59.8684,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
36400.3,63162.6,61.1547,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
36389,63158,61.5488,um,Cell,Cell Center of Homogeneous Mass,1,TVC,6,
