
Nucleus Area
 ==================== 
Nucleus Area,Unit,Category,Time,Default Labels,CellID,ID,
185.869,um^2,Nucleus,1,TVC,0,100000000,
256.912,um^2,Nucleus,1,TVC,1,100000001,
254.549,um^2,Nucleus,1,TVC,2,100000002,
183.001,um^2,Nucleus,1,TVC,3,100000003,
515.707,um^2,Nucleus,1,ATM,4,100000004,
451.465,um^2,Nucleus,1,ATM,5,100000005,
