
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
31.2383,64.1797,30.4871,um,Surface,BoundingBoxAA Length,1,ATMgroup,4,
34.3633,24.4219,27.0996,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
