
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.620452,-0.730684,0.284853,um,Surface,Ellipsoid Axis A,1,ATMgroup,4,
0.065084,0.127194,-0.98974,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
