
Nucleus Ellipsoid Axis C
 ==================== 
Nucleus Ellipsoid Axis C X,Nucleus Ellipsoid Axis C Y,Nucleus Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
0.241403,0.143126,0.959812,um,Nucleus,Nucleus Ellipsoid Axis C,1,TVC,0,100000000,
0.0124538,-0.101925,0.994714,um,Nucleus,Nucleus Ellipsoid Axis C,1,TVC,1,100000001,
-0.0716229,0.0998826,0.992418,um,Nucleus,Nucleus Ellipsoid Axis C,1,TVC,2,100000002,
0.290678,0.200938,0.935484,um,Nucleus,Nucleus Ellipsoid Axis C,1,TVC,3,100000003,
0.0320957,0.0626716,0.997518,um,Nucleus,Nucleus Ellipsoid Axis C,1,TVC,4,100000004,
-0.007982,-0.0462772,0.998897,um,Nucleus,Nucleus Ellipsoid Axis C,1,TVC,5,100000005,
-0.0202691,0.0642022,0.997731,um,Nucleus,Nucleus Ellipsoid Axis C,1,TVC,6,100000006,
