
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.0167243,-0.0404126,-0.999043,um,Surface,Ellipsoid Axis B,1,ATMgroup,4,
0.435844,-0.814786,0.382313,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
