
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.3792,um,Cell,1,ATM,0,
7.04145,um,Cell,1,ATM,1,
5.70525,um,Cell,1,ATM,2,
7.76882,um,Cell,1,ATM,5,
5.07546,um,Cell,1,TVC,7,
4.53844,um,Cell,1,TVC,10,
