
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
1.57962,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,2,100000002,
0.872309,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,3,100000003,
2.9788,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,5,100000005,
2.96276,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,0,100000000,
3.01276,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,1,100000001,
