
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.939712,-0.294516,-0.173787,um,Surface,Ellipsoid Axis C,1,ATMgroup,0,
0.73885,-0.625132,0.251616,um,Surface,Ellipsoid Axis C,1,TVCgroup,2,
