
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
10.7681,um,Surface,1,TVCgroup,0,
8.01512,um,Surface,1,ATMgroup,2,
