
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.615163,,Nucleus,1,TVC,0,100000000,
0.586008,,Nucleus,1,TVC,1,100000001,
0.543252,,Nucleus,1,TVC,2,100000002,
0.607432,,Nucleus,1,ATM,3,100000003,
0.597382,,Nucleus,1,ATM,4,100000004,
