
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
39396.5,54031.6,158.122,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,3,
39408.5,54051.9,163.343,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,4,
39355.6,54101.5,133.546,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,0,
39346,54103,136.224,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,1,
39359.7,54089.3,139.634,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,2,
