
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
38567.2,60966.7,102.981,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
38575,60944.6,67.635,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,2,
