
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
36626,68882.3,-60.3584,um,Cell,Cell Center of Homogeneous Mass,1,ATM,0,
36626,68895.8,-42.5695,um,Cell,Cell Center of Homogeneous Mass,1,ATM,1,
36587.2,68926.5,-53.2946,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
36593.2,68927.6,-49.6733,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
