
Nucleus Position
 ==================== 
Nucleus Position X,Nucleus Position Y,Nucleus Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
40438.9,77502.3,165.458,um,Nucleus,Nucleus Position,1,ATM,2,100000001,
40398.4,77450,172.151,um,Nucleus,Nucleus Position,1,ATM,3,100000002,
40422.2,77475.5,171.181,um,Nucleus,Nucleus Position,1,ATM,4,100000003,
40356.3,77491,154.592,um,Nucleus,Nucleus Position,1,TVC,0,100000000,
