
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
47833.9,33126.2,-36.9879,um,Cell,Cell Center of Homogeneous Mass,1,ATM,3,
47811.4,33097,-34.1809,um,Cell,Cell Center of Homogeneous Mass,1,ATM,4,
47853.6,33176.5,-18.3131,um,Cell,Cell Center of Homogeneous Mass,1,TVC,6,
47860.8,33168.9,-15.4129,um,Cell,Cell Center of Homogeneous Mass,1,TVC,8,
47860.1,33180.5,-12.5103,um,Cell,Cell Center of Homogeneous Mass,1,TVC,9,
47851.5,33186.6,-13.5837,um,Cell,Cell Center of Homogeneous Mass,1,TVC,10,
