
Nucleus Volume
 ==================== 
Nucleus Volume,Unit,Category,Time,Default Labels,CellID,ID,
55.478,um^3,Nucleus,1,TVC,0,100000000,
389.267,um^3,Nucleus,1,ATM,1,100000001,
82.6195,um^3,Nucleus,1,TVC,2,100000002,
107.849,um^3,Nucleus,1,TVC,3,100000003,
158.308,um^3,Nucleus,1,TVC,4,100000004,
307.604,um^3,Nucleus,1,ATM,6,100000006,
