
Nucleus Area
 ==================== 
Nucleus Area,Unit,Category,Time,Default Labels,CellID,ID,
175.785,um^2,Nucleus,1,TVC,0,100000000,
265.415,um^2,Nucleus,1,TVC,1,100000001,
197.47,um^2,Nucleus,1,TVC,2,100000002,
265.441,um^2,Nucleus,1,TVC,3,100000003,
530.444,um^2,Nucleus,1,ATM,4,100000004,
518.169,um^2,Nucleus,1,ATM,5,100000005,
