
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
46615.3,92665.9,41.6254,um,Surface,Center of Homogeneous Mass,1,ATMgroup,3,
46614.7,92705.9,-2.05295,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
