
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
77.532,30.268,133.099,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
115.479,91.217,119.068,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
