
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
18.8787,25.2683,59.2482,um,Surface,BoundingBoxOO Length,1,ATMgroup,4,
17.3168,36.1168,37.2514,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
