
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
16.9286,um,Surface,1,TVCgroup,0,
27.9217,um,Surface,1,ATMgroup,4,
