
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.938365,-0.112535,-0.326813,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
-0.739968,-0.40025,0.540599,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
