
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.463619,,Cell,1,TVC,0,
0.427391,,Cell,1,TVC,1,
0.214414,,Cell,1,TVC,3,
0.263213,,Cell,1,TVC,4,
0.629417,,Cell,1,ATM,7,
0.519754,,Cell,1,ATM,8,
