
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
32977.4,45463.6,171.139,um,Surface,Position,1,ATMgroup,0,
32897.8,45482.3,164.099,um,Surface,Position,1,TVCgroup,2,
