
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
1049,um^3,Cell,1,TVC,4,
903.021,um^3,Cell,1,TVC,5,
1740.02,um^3,Cell,1,TVC,6,
1879.29,um^3,Cell,1,TVC,7,
5702.35,um^3,Cell,1,ATM,10,
4812.68,um^3,Cell,1,ATM,11,
