
Nucleus Distance from Nucleus Membrane to Cell Membrane
 ==================== 
Nucleus Distance from Nucleus Membrane to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
0.284942,um,Nucleus,1,TVC,4,100000004,
0.284956,um,Nucleus,1,TVC,5,100000005,
0.510779,um,Nucleus,1,TVC,6,100000006,
1.1114,um,Nucleus,1,TVC,7,100000007,
1.24911,um,Nucleus,1,ATM,10,100000010,
1.81139,um,Nucleus,1,ATM,11,100000011,
