
Nucleus Area
 ==================== 
Nucleus Area,Unit,Category,Time,Default Labels,CellID,ID,
167.907,um^2,Nucleus,1,TVC,4,100000004,
167.785,um^2,Nucleus,1,TVC,5,100000005,
229.089,um^2,Nucleus,1,TVC,6,100000006,
232.721,um^2,Nucleus,1,TVC,7,100000007,
399.215,um^2,Nucleus,1,ATM,10,100000010,
375.51,um^2,Nucleus,1,ATM,11,100000011,
