
Nucleus BoundingBoxAA Length
 ==================== 
Nucleus BoundingBoxAA Length X,Nucleus BoundingBoxAA Length Y,Nucleus BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
9.39844,8.55469,9.73893,um,Nucleus,Nucleus BoundingBoxAA Length,1,ATM,1,100000000,
7.40625,6.27344,10.1624,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,2,100000001,
7.6875,6.55469,11.4327,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,3,100000002,
7.40625,7.125,9.73894,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,4,100000003,
5.69531,4.27344,10.5858,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,5,100000004,
8.54297,6.55469,9.73893,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,6,100000005,
6.54688,5.41406,8.89207,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,7,100000006,
