
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
3.99344,um,Nucleus,1,ATM,3,100000001,
3.70031,um,Nucleus,1,ATM,5,100000003,
1.98568,um,Nucleus,1,TVC,7,100000005,
2.34742,um,Nucleus,1,TVC,10,100000008,
2.17959,um,Nucleus,1,TVC,12,100000010,
2.09513,um,Nucleus,1,TVC,13,100000011,
