
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.26234,,Cell,1,TVC,2,
0.161473,,Cell,1,TVC,4,
0.183888,,Cell,1,TVC,5,
0.123662,,Cell,1,TVC,6,
0.150227,,Cell,1,ATM,10,
0.0800547,,Cell,1,ATM,11,
