
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
707.642,um^2,Cell,1,TVC,2,
1392.91,um^2,Cell,1,TVC,4,
1124.13,um^2,Cell,1,TVC,5,
1872.97,um^2,Cell,1,TVC,6,
2710.07,um^2,Cell,1,ATM,10,
3183.99,um^2,Cell,1,ATM,11,
