
Nucleus Generation
 ==================== 
Nucleus Generation,Unit,Category,Time,Default Labels,CellID,ID,
0,,Nucleus,1,TVC,2,100000002,
0,,Nucleus,1,TVC,4,100000004,
0,,Nucleus,1,TVC,5,100000005,
0,,Nucleus,1,TVC,6,100000006,
0,,Nucleus,1,ATM,10,100000010,
0,,Nucleus,1,ATM,11,100000011,
