
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
4.2578,um,Cell,1,TVC,2,
5.76501,um,Cell,1,TVC,4,
5.30967,um,Cell,1,TVC,5,
7.26973,um,Cell,1,TVC,6,
6.40536,um,Cell,1,ATM,10,
7.20834,um,Cell,1,ATM,11,
