
Nucleus Volume
 ==================== 
Nucleus Volume,Unit,Category,Time,Default Labels,CellID,ID,
125.274,um^3,Nucleus,1,TVC,2,100000002,
231.617,um^3,Nucleus,1,TVC,4,100000004,
188.392,um^3,Nucleus,1,TVC,5,100000005,
322.669,um^3,Nucleus,1,TVC,6,100000006,
608.505,um^3,Nucleus,1,ATM,10,100000010,
470.723,um^3,Nucleus,1,ATM,11,100000011,
