
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.137384,,Cell,1,ATM,0,
0.459894,,Cell,1,TVC,1,
0.34604,,Cell,1,TVC,2,
0.438353,,Cell,1,TVC,4,
0.60186,,Cell,1,TVC,6,
0.197584,,Cell,1,ATM,9,
