
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.3776,um,Surface,1,TVCgroup,0,
4.97172,um,Surface,1,ATMgroup,2,
