
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
42410.4,43099.1,69.3338,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
42476.2,43055.8,55.2459,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
