
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
42263.4,75612.6,121.479,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,0,
42306.3,75579,133.786,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,2,
42226.4,75689.4,135.79,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,3,
42209.6,75693.3,136.152,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,4,
42223.1,75680.7,138.578,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,5,
42219.6,75689.9,139.979,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,7,
