
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.845648,,Cell,1,ATM,0,
0.722534,,Cell,1,ATM,2,
0.466848,,Cell,1,TVC,3,
0.277409,,Cell,1,TVC,4,
0.343638,,Cell,1,TVC,5,
0.428113,,Cell,1,TVC,7,
