
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.56133,um,Cell,1,ATM,0,
6.81778,um,Cell,1,ATM,2,
4.57985,um,Cell,1,TVC,3,
6.20295,um,Cell,1,TVC,4,
6.21512,um,Cell,1,TVC,5,
6.71693,um,Cell,1,TVC,7,
