
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
72.3038,76.1924,230.454,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,0,
82.841,123.502,183.843,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,1,
71.7752,124.939,192.94,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,3,
77.1739,116.151,199.075,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,4,
