
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
4.70739,um,Nucleus,1,ATM,1,100000000,
4.46504,um,Nucleus,1,ATM,3,100000002,
3.2771,um,Nucleus,1,TVC,5,100000004,
2.85892,um,Nucleus,1,TVC,7,100000006,
2.93982,um,Nucleus,1,TVC,8,100000007,
2.87608,um,Nucleus,1,TVC,11,100000010,
