
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
7383.65,um^3,Cell,1,ATM,1,
8277.78,um^3,Cell,1,ATM,3,
1202.84,um^3,Cell,1,TVC,5,
1145.75,um^3,Cell,1,TVC,7,
1038.98,um^3,Cell,1,TVC,8,
1296.51,um^3,Cell,1,TVC,11,
