
Cell Distance from Origin
 ==================== 
Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,ID,
83127.8,um,Cell,Cell Distance from Origin,1,ATM,0,
83146.5,um,Cell,Cell Distance from Origin,1,ATM,1,
83106.7,um,Cell,Cell Distance from Origin,1,ATM,2,
83154.8,um,Cell,Cell Distance from Origin,1,TVC,3,
83162.5,um,Cell,Cell Distance from Origin,1,TVC,4,
83158.5,um,Cell,Cell Distance from Origin,1,TVC,5,
83167.5,um,Cell,Cell Distance from Origin,1,TVC,6,
