
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
43818.2,70641.3,51.4754,um,Cell,Cell Center of Homogeneous Mass,1,ATM,0,
43821.2,70661.5,55.8738,um,Cell,Cell Center of Homogeneous Mass,1,ATM,1,
43812.4,70620.1,52.5853,um,Cell,Cell Center of Homogeneous Mass,1,ATM,2,
43792.6,70689,61.8394,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
43809.5,70687.6,57.769,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
43802.6,70687.1,67.2309,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
43808.6,70693.9,65.3151,um,Cell,Cell Center of Homogeneous Mass,1,TVC,6,
