
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
47013,79572,-64.7895,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
46989.8,79518.6,-55.6115,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,2,
