
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.474066,,Cell,1,TVC,0,
0.349822,,Cell,1,TVC,1,
0.472373,,Cell,1,ATM,2,
0.475079,,Cell,1,ATM,3,
0.455975,,Cell,1,TVC,4,
0.427822,,Cell,1,TVC,5,
