
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
36.3681,um,Surface,1,TVCgroup,0,
37.2058,um,Surface,1,ATMgroup,4,
