
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.21771,um,Cell,1,TVC,0,
5.09282,um,Cell,1,TVC,1,
5.80125,um,Cell,1,TVC,2,
5.34896,um,Cell,1,TVC,3,
6.42692,um,Cell,1,ATM,4,
6.46855,um,Cell,1,ATM,5,
