
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
47142.2,53276.2,54.694,um,Cell,Cell Center of Homogeneous Mass,1,ATM,4,
47104,53300.7,53.1021,um,Cell,Cell Center of Homogeneous Mass,1,ATM,5,
47184.2,53229.2,30.5819,um,Cell,Cell Center of Homogeneous Mass,1,TVC,0,
47170.7,53221.1,30.2618,um,Cell,Cell Center of Homogeneous Mass,1,TVC,1,
47172.3,53235.4,31.5006,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
47161.4,53227.4,33.2658,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
